,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Year,Month,Day,lat,lng,county_name,state_name,population,Population
165,AL031950,CHARLIE,19500904.0,0.0,,HU,36.6,60.1,65.0,,,,,,,,,,,,,,1950,09,04,36.1,-60.0,Nantucket,Massachusetts,,10124
166,AL031950,CHARLIE,19500904.0,600.0,,HU,37.1,59.3,65.0,,,,,,,,,,,,,,1950,09,04,37.0,-59.0,Washington,Maine,,32715
167,AL031950,CHARLIE,19500904.0,1200.0,,TS,37.8,58.2,60.0,,,,,,,,,,,,,,1950,09,04,37.1,-58.0,Washington,Maine,,32715
168,AL031950,CHARLIE,19500904.0,1800.0,,EX,38.6,57.1,55.0,,,,,,,,,,,,,,1950,09,04,38.1,-57.0,Washington,Maine,,32715
169,AL031950,CHARLIE,19500905.0,0.0,,EX,40.0,55.8,55.0,,,,,,,,,,,,,,1950,09,05,40.0,-55.1,Washington,Maine,,32715
170,AL031950,CHARLIE,19500905.0,600.0,,EX,42.2,53.0,50.0,,,,,,,,,,,,,,1950,09,05,42.0,-53.0,Washington,Maine,,32715
171,AL031950,CHARLIE,19500905.0,1200.0,,EX,44.8,47.4,50.0,,,,,,,,,,,,,,1950,09,05,44.1,-47.1,Washington,Maine,,32715
172,AL041950,DOG,19500830.0,1800.0,,HU,15.2,55.6,80.0,,,,,,,,,,,,,,1950,08,30,15.0,-55.1,Miami Dade,Florida,,0
173,AL041950,DOG,19500831.0,0.0,,HU,15.5,56.9,90.0,,,,,,,,,,,,,,1950,08,31,15.1,-56.1,Miami Dade,Florida,,0
174,AL041950,DOG,19500831.0,600.0,,HU,15.9,58.1,100.0,,,,,,,,,,,,,,1950,08,31,15.2,-58.0,Miami Dade,Florida,,0
175,AL041950,DOG,19500831.0,1200.0,,HU,16.2,59.2,110.0,953.0,,,,,,,,,,,,,1950,08,31,16.0,-59.0,Miami Dade,Florida,,0
176,AL041950,DOG,19500831.0,1800.0,,HU,16.5,60.1,115.0,,,,,,,,,,,,,,1950,08,31,16.1,-60.0,Miami Dade,Florida,,0
177,AL041950,DOG,19500901.0,0.0,,HU,16.8,60.9,115.0,,,,,,,,,,,,,,1950,09,01,16.1,-60.1,Miami Dade,Florida,,0
178,AL041950,DOG,19500901.0,600.0,,HU,17.2,61.7,115.0,,,,,,,,,,,,,,1950,09,01,17.0,-61.1,Miami Dade,Florida,,0
179,AL041950,DOG,19500901.0,1200.0,,HU,17.7,62.4,110.0,,,,,,,,,,,,,,1950,09,01,17.1,-62.1,Miami Dade,Florida,,0
180,AL041950,DOG,19500901.0,1800.0,,HU,18.2,63.1,105.0,,,,,,,,,,,,,,1950,09,01,18.0,-63.0,Miami Dade,Florida,,0
181,AL041950,DOG,19500902.0,0.0,,HU,18.6,63.5,105.0,,,,,,,,,,,,,,1950,09,02,18.1,-63.1,Miami Dade,Florida,,0
182,AL041950,DOG,19500902.0,600.0,,HU,19.1,63.9,100.0,,,,,,,,,,,,,,1950,09,02,19.0,-63.1,Miami Dade,Florida,,0
183,AL041950,DOG,19500902.0,1200.0,,HU,19.5,64.3,100.0,962.0,,,,,,,,,,,,,1950,09,02,19.1,-64.0,Miami Dade,Florida,,0
184,AL041950,DOG,19500902.0,1800.0,,HU,20.1,64.7,105.0,,,,,,,,,,,,,,1950,09,02,20.0,-64.1,Miami Dade,Florida,,0
185,AL041950,DOG,19500903.0,0.0,,HU,20.6,64.9,105.0,,,,,,,,,,,,,,1950,09,03,20.1,-64.2,Miami Dade,Florida,,0
186,AL041950,DOG,19500903.0,600.0,,HU,21.1,65.0,105.0,,,,,,,,,,,,,,1950,09,03,21.0,-65.0,Miami Dade,Florida,,0
187,AL041950,DOG,19500903.0,1200.0,,HU,21.6,65.1,105.0,,,,,,,,,,,,,,1950,09,03,21.1,-65.0,Miami Dade,Florida,,0
188,AL041950,DOG,19500903.0,1800.0,,HU,22.1,65.2,105.0,,,,,,,,,,,,,,1950,09,03,22.0,-65.0,Miami Dade,Florida,,0
189,AL041950,DOG,19500904.0,0.0,,HU,22.4,65.4,105.0,,,,,,,,,,,,,,1950,09,04,22.1,-65.1,Miami Dade,Florida,,0
190,AL041950,DOG,19500904.0,600.0,,HU,22.7,65.7,105.0,,,,,,,,,,,,,,1950,09,04,22.1,-65.1,Miami Dade,Florida,,0
191,AL041950,DOG,19500904.0,1200.0,,HU,23.1,66.0,105.0,,,,,,,,,,,,,,1950,09,04,23.0,-66.0,Miami Dade,Florida,,0
192,AL041950,DOG,19500904.0,1800.0,,HU,23.4,66.4,110.0,,,,,,,,,,,,,,1950,09,04,23.1,-66.1,Miami Dade,Florida,,0
193,AL041950,DOG,19500905.0,0.0,,HU,23.7,66.8,115.0,,,,,,,,,,,,,,1950,09,05,23.1,-66.1,Miami Dade,Florida,,0
194,AL041950,DOG,19500905.0,600.0,,HU,24.1,67.3,120.0,,,,,,,,,,,,,,1950,09,05,24.0,-67.0,Miami Dade,Florida,,0
195,AL041950,DOG,19500905.0,1200.0,,HU,24.6,67.7,125.0,,,,,,,,,,,,,,1950,09,05,24.1,-67.1,Miami Dade,Florida,,0
196,AL041950,DOG,19500905.0,1800.0,,HU,25.3,68.2,125.0,,,,,,,,,,,,,,1950,09,05,25.1,-68.0,Palm Beach,Florida,,1337065
197,AL041950,DOG,19500906.0,0.0,,HU,26.1,68.4,125.0,,,,,,,,,,,,,,1950,09,06,26.0,-68.1,Carteret,North Carolina,,67426
198,AL041950,DOG,19500906.0,600.0,,HU,26.8,68.4,120.0,,,,,,,,,,,,,,1950,09,06,26.1,-68.1,Carteret,North Carolina,,67426
199,AL041950,DOG,19500906.0,1200.0,,HU,27.5,68.2,120.0,,,,,,,,,,,,,,1950,09,06,27.1,-68.0,Dare,North Carolina,,34178
200,AL041950,DOG,19500906.0,1800.0,,HU,28.2,68.1,120.0,,,,,,,,,,,,,,1950,09,06,28.0,-68.0,Dare,North Carolina,,34178
201,AL041950,DOG,19500907.0,0.0,,HU,28.9,68.0,115.0,,,,,,,,,,,,,,1950,09,07,28.1,-68.0,Dare,North Carolina,,34178
202,AL041950,DOG,19500907.0,600.0,,HU,29.6,67.9,105.0,,,,,,,,,,,,,,1950,09,07,29.1,-67.2,Dare,North Carolina,,34178
203,AL041950,DOG,19500907.0,1200.0,,HU,30.2,67.6,100.0,,,,,,,,,,,,,,1950,09,07,30.0,-67.1,Dare,North Carolina,,34178
204,AL041950,DOG,19500907.0,1800.0,,HU,30.4,67.4,85.0,972.0,,,,,,,,,,,,,1950,09,07,30.1,-67.1,Dare,North Carolina,,34178
205,AL041950,DOG,19500908.0,0.0,,HU,30.6,67.3,80.0,,,,,,,,,,,,,,1950,09,08,30.1,-67.0,Dare,North Carolina,,34178
206,AL041950,DOG,19500908.0,600.0,,HU,30.8,67.4,75.0,,,,,,,,,,,,,,1950,09,08,30.1,-67.1,Dare,North Carolina,,34178
207,AL041950,DOG,19500908.0,1200.0,,HU,30.9,67.6,75.0,,,,,,,,,,,,,,1950,09,08,30.1,-67.1,Dare,North Carolina,,34178
208,AL041950,DOG,19500908.0,1800.0,,HU,31.0,67.9,75.0,,,,,,,,,,,,,,1950,09,08,31.0,-67.2,Dare,North Carolina,,34178
209,AL041950,DOG,19500909.0,0.0,,HU,31.0,68.2,70.0,,,,,,,,,,,,,,1950,09,09,31.0,-68.0,Dare,North Carolina,,34178
210,AL041950,DOG,19500909.0,600.0,,HU,30.9,68.5,70.0,,,,,,,,,,,,,,1950,09,09,30.1,-68.1,Dare,North Carolina,,34178
211,AL041950,DOG,19500909.0,1200.0,,HU,30.6,68.9,70.0,,,,,,,,,,,,,,1950,09,09,30.1,-68.2,Dare,North Carolina,,34178
212,AL041950,DOG,19500909.0,1800.0,,HU,30.5,69.3,65.0,987.0,,,,,,,,,,,,,1950,09,09,30.1,-69.0,Dare,North Carolina,,34178
213,AL041950,DOG,19500910.0,0.0,,HU,30.4,70.0,65.0,,,,,,,,,,,,,,1950,09,10,30.1,-70.0,Dare,North Carolina,,34178
214,AL041950,DOG,19500910.0,600.0,,HU,30.5,70.6,65.0,,,,,,,,,,,,,,1950,09,10,30.1,-70.1,Dare,North Carolina,,34178
215,AL041950,DOG,19500910.0,1200.0,,HU,31.0,71.0,65.0,986.0,,,,,,,,,,,,,1950,09,10,31.0,-71.0,Dare,North Carolina,,34178
216,AL041950,DOG,19500910.0,1800.0,,HU,32.0,71.5,65.0,986.0,,,,,,,,,,,,,1950,09,10,32.0,-71.1,Dare,North Carolina,,34178
217,AL041950,DOG,19500911.0,0.0,,HU,33.3,72.1,75.0,982.0,,,,,,,,,,,,,1950,09,11,33.0,-72.0,Dare,North Carolina,,34178
218,AL041950,DOG,19500911.0,600.0,,HU,34.9,72.2,80.0,978.0,,,,,,,,,,,,,1950,09,11,34.1,-72.0,Dare,North Carolina,,34178
219,AL041950,DOG,19500911.0,1200.0,,HU,36.4,71.9,85.0,974.0,,,,,,,,,,,,,1950,09,11,36.1,-71.2,Worcester,Maryland,,51505
220,AL041950,DOG,19500911.0,1800.0,,HU,37.9,71.4,85.0,972.0,,,,,,,,,,,,,1950,09,11,37.1,-71.1,Suffolk,New York,,1500074
221,AL041950,DOG,19500912.0,0.0,,EX,39.0,70.0,80.0,,,,,,,,,,,,,,1950,09,12,39.0,-70.0,Nantucket,Massachusetts,,10124
222,AL041950,DOG,19500912.0,600.0,,EX,39.7,68.4,75.0,,,,,,,,,,,,,,1950,09,12,39.1,-68.1,Nantucket,Massachusetts,,10124
223,AL041950,DOG,19500912.0,1200.0,,EX,40.4,66.9,70.0,979.0,,,,,,,,,,,,,1950,09,12,40.1,-66.2,Nantucket,Massachusetts,,10124
224,AL041950,DOG,19500912.0,1800.0,,EX,41.1,65.7,70.0,,,,,,,,,,,,,,1950,09,12,41.0,-65.1,Washington,Maine,,32715
225,AL041950,DOG,19500913.0,0.0,,EX,41.5,64.4,70.0,,,,,,,,,,,,,,1950,09,13,41.1,-64.1,Washington,Maine,,32715
226,AL041950,DOG,19500913.0,600.0,,EX,41.9,62.7,65.0,,,,,,,,,,,,,,1950,09,13,41.1,-62.1,Washington,Maine,,32715
227,AL041950,DOG,19500913.0,1200.0,,EX,42.2,60.7,60.0,,,,,,,,,,,,,,1950,09,13,42.0,-60.1,Washington,Maine,,32715
228,AL041950,DOG,19500913.0,1800.0,,EX,42.3,58.3,55.0,,,,,,,,,,,,,,1950,09,13,42.0,-58.0,Washington,Maine,,32715
229,AL041950,DOG,19500914.0,0.0,,EX,42.3,55.9,55.0,,,,,,,,,,,,,,1950,09,14,42.0,-55.1,Washington,Maine,,32715
230,AL041950,DOG,19500914.0,600.0,,EX,42.5,53.2,50.0,,,,,,,,,,,,,,1950,09,14,42.1,-53.0,Washington,Maine,,32715
231,AL041950,DOG,19500914.0,1200.0,,EX,42.8,50.0,50.0,,,,,,,,,,,,,,1950,09,14,42.1,-50.0,Washington,Maine,,32715
232,AL041950,DOG,19500914.0,1800.0,,EX,43.0,45.5,50.0,,,,,,,,,,,,,,1950,09,14,43.0,-45.1,Washington,Maine,,32715
233,AL041950,DOG,19500915.0,0.0,,EX,43.4,41.5,55.0,,,,,,,,,,,,,,1950,09,15,43.1,-41.1,Washington,Maine,,32715
234,AL041950,DOG,19500915.0,600.0,,EX,44.5,37.5,60.0,,,,,,,,,,,,,,1950,09,15,44.1,-37.1,Washington,Maine,,32715
235,AL041950,DOG,19500915.0,1200.0,,EX,46.0,33.2,60.0,,,,,,,,,,,,,,1950,09,15,46.0,-33.0,Washington,Maine,,32715
236,AL041950,DOG,19500915.0,1800.0,,EX,47.5,28.5,60.0,,,,,,,,,,,,,,1950,09,15,47.1,-28.1,Washington,Maine,,32715
237,AL041950,DOG,19500916.0,0.0,,EX,49.2,23.2,65.0,,,,,,,,,,,,,,1950,09,16,49.0,-23.0,Washington,Maine,,32715
238,AL041950,DOG,19500916.0,600.0,,EX,50.9,18.6,65.0,,,,,,,,,,,,,,1950,09,16,50.1,-18.1,Washington,Maine,,32715
239,AL041950,DOG,19500916.0,1200.0,,EX,52.8,14.7,65.0,,,,,,,,,,,,,,1950,09,16,52.1,-14.1,Washington,Maine,,32715
240,AL041950,DOG,19500916.0,1800.0,,EX,54.3,11.6,65.0,,,,,,,,,,,,,,1950,09,16,54.0,-11.1,Washington,Maine,,32715
241,AL041950,DOG,19500917.0,0.0,,EX,55.6,9.1,65.0,,,,,,,,,,,,,,1950,09,17,55.1,-9.0,Washington,Maine,,32715
242,AL041950,DOG,19500917.0,600.0,,EX,56.8,6.6,65.0,,,,,,,,,,,,,,1950,09,17,56.1,-6.1,Washington,Maine,,32715
243,AL041950,DOG,19500917.0,1200.0,,EX,57.8,4.5,60.0,,,,,,,,,,,,,,1950,09,17,57.1,-4.1,Washington,Maine,,32715
244,AL041950,DOG,19500917.0,1800.0,,EX,58.8,3.8,55.0,,,,,,,,,,,,,,1950,09,17,58.1,-3.1,Washington,Maine,,32715
245,AL041950,DOG,19500918.0,0.0,,EX,59.8,3.8,55.0,,,,,,,,,,,,,,1950,09,18,59.1,-3.1,Washington,Maine,,32715
246,AL051950,EASY,19500901.0,600.0,,TS,19.7,83.2,40.0,,,,,,,,,,,,,,1950,09,01,19.1,-83.0,Monroe,Florida,,73981
247,AL051950,EASY,19500901.0,1200.0,,TS,19.9,83.2,45.0,,,,,,,,,,,,,,1950,09,01,19.1,-83.0,Monroe,Florida,,73981
248,AL051950,EASY,19500901.0,1800.0,,TS,20.1,83.2,50.0,,,,,,,,,,,,,,1950,09,01,20.0,-83.0,Monroe,Florida,,73981
249,AL051950,EASY,19500902.0,0.0,,TS,20.3,83.2,50.0,,,,,,,,,,,,,,1950,09,02,20.1,-83.0,Monroe,Florida,,73981
250,AL051950,EASY,19500902.0,600.0,,TS,20.5,83.3,55.0,,,,,,,,,,,,,,1950,09,02,20.1,-83.0,Monroe,Florida,,73981
251,AL051950,EASY,19500902.0,1200.0,,TS,20.7,83.3,55.0,996.0,,,,,,,,,,,,,1950,09,02,20.1,-83.0,Monroe,Florida,,73981
252,AL051950,EASY,19500902.0,1800.0,,TS,20.9,83.2,55.0,995.0,,,,,,,,,,,,,1950,09,02,20.1,-83.0,Monroe,Florida,,73981
253,AL051950,EASY,19500903.0,0.0,,HU,21.4,82.7,70.0,,,,,,,,,,,,,,1950,09,03,21.1,-82.1,Monroe,Florida,,73981
254,AL051950,EASY,19500903.0,100.0,L,HU,21.5,82.6,70.0,,,,,,,,,,,,,,1950,09,03,21.1,-82.1,Monroe,Florida,,73981
255,AL051950,EASY,19500903.0,600.0,,HU,22.4,82.4,80.0,,,,,,,,,,,,,,1950,09,03,22.1,-82.1,Monroe,Florida,,73981
256,AL051950,EASY,19500903.0,700.0,L,HU,22.7,82.3,80.0,,,,,,,,,,,,,,1950,09,03,22.1,-82.0,Monroe,Florida,,73981
257,AL051950,EASY,19500903.0,1200.0,,HU,23.8,82.3,75.0,980.0,,,,,,,,,,,,,1950,09,03,23.1,-82.0,Monroe,Florida,,73981
258,AL051950,EASY,19500903.0,1800.0,,HU,24.9,82.6,75.0,980.0,,,,,,,,,,,,,1950,09,03,24.1,-82.1,Monroe,Florida,,73981
259,AL051950,EASY,19500904.0,0.0,,HU,26.2,82.8,80.0,,,,,,,,,,,,,,1950,09,04,26.0,-82.1,Lee,Florida,,631077
260,AL051950,EASY,19500904.0,600.0,,HU,27.1,83.3,85.0,,,,,,,,,,,,,,1950,09,04,27.0,-83.0,Sarasota,Florida,,382263
261,AL051950,EASY,19500904.0,1200.0,,HU,27.7,83.5,85.0,973.0,,,,,,,,,,,,,1950,09,04,27.1,-83.1,Sarasota,Florida,,382263
262,AL051950,EASY,19500904.0,1800.0,,HU,28.0,83.8,85.0,973.0,,,,,,,,,,,,,1950,09,04,28.0,-83.1,Pinellas,Florida,,918565
263,AL051950,EASY,19500905.0,0.0,,HU,28.1,83.7,95.0,,,,,,,,,,,,,,1950,09,05,28.0,-83.1,Pinellas,Florida,,918565
264,AL051950,EASY,19500905.0,600.0,,HU,28.5,83.3,105.0,,,,,,,,,,,,,,1950,09,05,28.1,-83.0,Pinellas,Florida,,918565
265,AL051950,EASY,19500905.0,1200.0,,HU,28.8,83.0,105.0,,,,,,,,,,,,,,1950,09,05,28.1,-83.0,Pinellas,Florida,,918565
266,AL051950,EASY,19500905.0,1700.0,L,HU,29.1,82.8,105.0,960.0,,,,,,,,,,,,,1950,09,05,29.0,-82.1,Marion,Florida,,332307
267,AL051950,EASY,19500905.0,1800.0,,HU,29.1,82.8,105.0,960.0,,,,,,,,,,,,,1950,09,05,29.0,-82.1,Marion,Florida,,332307
268,AL051950,EASY,19500906.0,0.0,,HU,28.7,82.8,95.0,,,,,,,,,,,,,,1950,09,06,28.1,-82.1,Hillsborough,Florida,,1271239
269,AL051950,EASY,19500906.0,400.0,L,HU,28.5,82.7,90.0,,,,,,,,,,,,,,1950,09,06,28.1,-82.1,Hillsborough,Florida,,1271239
270,AL051950,EASY,19500906.0,600.0,,HU,28.4,82.6,75.0,,,,,,,,,,,,,,1950,09,06,28.1,-82.1,Hillsborough,Florida,,1271239
271,AL051950,EASY,19500906.0,1200.0,,TS,28.2,82.1,60.0,,,,,,,,,,,,,,1950,09,06,28.0,-82.0,Polk,Florida,,609924
272,AL051950,EASY,19500906.0,1800.0,,TS,28.6,81.7,40.0,,,,,,,,,,,,,,1950,09,06,28.1,-81.1,Osceola,Florida,,278733
273,AL051950,EASY,19500907.0,0.0,,TS,29.3,81.6,40.0,,,,,,,,,,,,,,1950,09,07,29.1,-81.1,Volusia,Florida,,494479
274,AL051950,EASY,19500907.0,600.0,,TS,30.2,81.9,35.0,,,,,,,,,,,,,,1950,09,07,30.0,-81.2,St. Johns,Florida,,196079
275,AL051950,EASY,19500907.0,1200.0,,TD,31.2,83.0,30.0,,,,,,,,,,,,,,1950,09,07,31.0,-83.0,Lanier,Georgia,,10477
276,AL051950,EASY,19500907.0,1800.0,,TD,32.0,84.8,25.0,,,,,,,,,,,,,,1950,09,07,32.0,-84.1,Sumter,Georgia,,32082
277,AL051950,EASY,19500908.0,0.0,,TD,33.1,85.9,25.0,,,,,,,,,,,,,,1950,09,08,33.0,-85.2,Troup,Georgia,,67637
278,AL051950,EASY,19500908.0,600.0,,TD,33.9,87.0,20.0,,,,,,,,,,,,,,1950,09,08,33.1,-87.0,Bibb,Alabama,,22745
279,AL051950,EASY,19500908.0,1200.0,,TD,35.2,88.3,20.0,,,,,,,,,,,,,,1950,09,08,35.0,-88.0,Wayne,Tennessee,,16942
280,AL051950,EASY,19500908.0,1800.0,,TD,35.2,88.5,20.0,,,,,,,,,,,,,,1950,09,08,35.0,-88.1,Hardin,Tennessee,,25869
281,AL051950,EASY,19500909.0,0.0,,TD,35.3,89.3,20.0,,,,,,,,,,,,,,1950,09,09,35.0,-89.0,Hardeman,Tennessee,,26848
282,AL051950,EASY,19500909.0,600.0,,TD,35.0,89.8,20.0,,,,,,,,,,,,,,1950,09,09,35.0,-89.1,Hardeman,Tennessee,,26848
283,AL051950,EASY,19500909.0,1200.0,,TD,35.6,89.9,20.0,,,,,,,,,,,,,,1950,09,09,35.1,-89.2,Fayette,Tennessee,,38566
284,AL051950,EASY,19500909.0,1800.0,,TD,35.9,90.2,20.0,,,,,,,,,,,,,,1950,09,09,35.1,-90.0,Shelby,Tennessee,,933268
285,AL061950,FOX,19500908.0,600.0,,TS,15.5,41.0,40.0,,,,,,,,,,,,,,1950,09,08,15.1,-41.0,Nantucket,Massachusetts,,10124
286,AL061950,FOX,19500908.0,1200.0,,TS,15.5,41.8,40.0,,,,,,,,,,,,,,1950,09,08,15.1,-41.1,Nantucket,Massachusetts,,10124
287,AL061950,FOX,19500908.0,1800.0,,TS,15.6,42.8,40.0,,,,,,,,,,,,,,1950,09,08,15.1,-42.1,Nantucket,Massachusetts,,10124
288,AL061950,FOX,19500909.0,0.0,,TS,15.7,43.8,45.0,,,,,,,,,,,,,,1950,09,09,15.1,-43.1,Nantucket,Massachusetts,,10124
289,AL061950,FOX,19500909.0,600.0,,TS,15.9,44.6,45.0,,,,,,,,,,,,,,1950,09,09,15.2,-44.1,Nantucket,Massachusetts,,10124
290,AL061950,FOX,19500909.0,1200.0,,TS,16.1,45.3,50.0,,,,,,,,,,,,,,1950,09,09,16.0,-45.0,Nantucket,Massachusetts,,10124
291,AL061950,FOX,19500909.0,1800.0,,TS,16.4,46.0,50.0,,,,,,,,,,,,,,1950,09,09,16.1,-46.0,Nantucket,Massachusetts,,10124
292,AL061950,FOX,19500910.0,0.0,,TS,16.7,46.7,50.0,,,,,,,,,,,,,,1950,09,10,16.1,-46.1,Nantucket,Massachusetts,,10124
293,AL061950,FOX,19500910.0,600.0,,TS,17.1,47.3,55.0,,,,,,,,,,,,,,1950,09,10,17.0,-47.0,Nantucket,Massachusetts,,10124
294,AL061950,FOX,19500910.0,1200.0,,TS,17.5,48.0,55.0,,,,,,,,,,,,,,1950,09,10,17.1,-48.0,Nantucket,Massachusetts,,10124
295,AL061950,FOX,19500910.0,1800.0,,TS,17.9,48.8,55.0,995.0,,,,,,,,,,,,,1950,09,10,17.1,-48.1,Nantucket,Massachusetts,,10124
296,AL061950,FOX,19500911.0,0.0,,TS,18.3,49.6,60.0,,,,,,,,,,,,,,1950,09,11,18.1,-49.1,Nantucket,Massachusetts,,10124
297,AL061950,FOX,19500911.0,600.0,,HU,18.7,50.2,65.0,,,,,,,,,,,,,,1950,09,11,18.1,-50.0,Nantucket,Massachusetts,,10124
298,AL061950,FOX,19500911.0,1200.0,,HU,19.1,50.7,70.0,,,,,,,,,,,,,,1950,09,11,19.0,-50.1,Nantucket,Massachusetts,,10124
299,AL061950,FOX,19500911.0,1800.0,,HU,19.6,51.2,75.0,986.0,,,,,,,,,,,,,1950,09,11,19.1,-51.0,Nantucket,Massachusetts,,10124
300,AL061950,FOX,19500912.0,0.0,,HU,20.2,51.8,75.0,,,,,,,,,,,,,,1950,09,12,20.0,-51.1,Nantucket,Massachusetts,,10124
301,AL061950,FOX,19500912.0,600.0,,HU,21.0,52.5,80.0,,,,,,,,,,,,,,1950,09,12,21.0,-52.1,Nantucket,Massachusetts,,10124
302,AL061950,FOX,19500912.0,1200.0,,HU,21.7,53.4,80.0,,,,,,,,,,,,,,1950,09,12,21.1,-53.1,Nantucket,Massachusetts,,10124
303,AL061950,FOX,19500912.0,1800.0,,HU,22.3,54.2,85.0,977.0,,,,,,,,,,,,,1950,09,12,22.1,-54.0,Nantucket,Massachusetts,,10124
304,AL061950,FOX,19500913.0,0.0,,HU,22.7,55.0,90.0,,,,,,,,,,,,,,1950,09,13,22.1,-55.0,Nantucket,Massachusetts,,10124
305,AL061950,FOX,19500913.0,600.0,,HU,22.9,55.8,95.0,,,,,,,,,,,,,,1950,09,13,22.1,-55.1,Nantucket,Massachusetts,,10124
306,AL061950,FOX,19500913.0,1200.0,,HU,23.1,56.5,95.0,,,,,,,,,,,,,,1950,09,13,23.0,-56.1,Nantucket,Massachusetts,,10124
307,AL061950,FOX,19500913.0,1800.0,,HU,23.3,57.2,100.0,,,,,,,,,,,,,,1950,09,13,23.1,-57.0,Nantucket,Massachusetts,,10124
308,AL061950,FOX,19500914.0,0.0,,HU,23.6,57.8,105.0,,,,,,,,,,,,,,1950,09,14,23.1,-57.1,Nantucket,Massachusetts,,10124
309,AL061950,FOX,19500914.0,600.0,,HU,23.8,58.4,110.0,,,,,,,,,,,,,,1950,09,14,23.1,-58.1,Dare,North Carolina,,34178
310,AL061950,FOX,19500914.0,1200.0,,HU,24.1,58.9,115.0,,,,,,,,,,,,,,1950,09,14,24.0,-58.1,Nantucket,Massachusetts,,10124
311,AL061950,FOX,19500914.0,1800.0,,HU,24.9,59.4,120.0,,,,,,,,,,,,,,1950,09,14,24.1,-59.1,Dare,North Carolina,,34178
312,AL061950,FOX,19500915.0,0.0,,HU,25.9,59.7,120.0,,,,,,,,,,,,,,1950,09,15,25.1,-59.1,Nantucket,Massachusetts,,10124
313,AL061950,FOX,19500915.0,600.0,,HU,27.0,59.8,120.0,,,,,,,,,,,,,,1950,09,15,27.0,-59.1,Nantucket,Massachusetts,,10124
314,AL061950,FOX,19500915.0,1200.0,,HU,28.2,59.7,120.0,946.0,,,,,,,,,,,,,1950,09,15,28.0,-59.1,Nantucket,Massachusetts,,10124
315,AL061950,FOX,19500915.0,1800.0,,HU,30.2,59.3,115.0,,,,,,,,,,,,,,1950,09,15,30.0,-59.0,Nantucket,Massachusetts,,10124
316,AL061950,FOX,19500916.0,0.0,,HU,32.6,58.2,110.0,,,,,,,,,,,,,,1950,09,16,32.1,-58.0,Nantucket,Massachusetts,,10124
317,AL061950,FOX,19500916.0,600.0,,HU,34.7,56.5,105.0,,,,,,,,,,,,,,1950,09,16,34.1,-56.1,Nantucket,Massachusetts,,10124
318,AL061950,FOX,19500916.0,1200.0,,HU,36.5,54.5,100.0,,,,,,,,,,,,,,1950,09,16,36.1,-54.1,Washington,Maine,,32715
319,AL061950,FOX,19500916.0,1800.0,,HU,37.8,52.2,90.0,,,,,,,,,,,,,,1950,09,16,37.1,-52.0,Washington,Maine,,32715
320,AL061950,FOX,19500917.0,0.0,,HU,39.5,48.5,85.0,,,,,,,,,,,,,,1950,09,17,39.1,-48.1,Washington,Maine,,32715
321,AL061950,FOX,19500917.0,600.0,,HU,42.5,43.5,70.0,,,,,,,,,,,,,,1950,09,17,42.1,-43.1,Washington,Maine,,32715
322,AL061950,FOX,19500917.0,1200.0,,EX,45.5,39.5,55.0,,,,,,,,,,,,,,1950,09,17,45.1,-39.1,Washington,Maine,,32715
323,AL071950,GEORGE,19500927.0,600.0,,TS,24.6,51.0,35.0,,,,,,,,,,,,,,1950,09,27,24.1,-51.0,Nantucket,Massachusetts,,10124
324,AL071950,GEORGE,19500927.0,1200.0,,TS,25.2,51.5,35.0,,,,,,,,,,,,,,1950,09,27,25.0,-51.1,Nantucket,Massachusetts,,10124
325,AL071950,GEORGE,19500927.0,1800.0,,TS,25.7,52.0,35.0,,,,,,,,,,,,,,1950,09,27,25.1,-52.0,Nantucket,Massachusetts,,10124
326,AL071950,GEORGE,19500928.0,0.0,,TS,26.3,52.5,40.0,,,,,,,,,,,,,,1950,09,28,26.1,-52.1,Nantucket,Massachusetts,,10124
327,AL071950,GEORGE,19500928.0,600.0,,TS,27.1,53.1,40.0,,,,,,,,,,,,,,1950,09,28,27.0,-53.0,Nantucket,Massachusetts,,10124
328,AL071950,GEORGE,19500928.0,1200.0,,TS,27.8,54.0,40.0,,,,,,,,,,,,,,1950,09,28,27.1,-54.0,Nantucket,Massachusetts,,10124
329,AL071950,GEORGE,19500928.0,1800.0,,TS,28.3,55.0,40.0,,,,,,,,,,,,,,1950,09,28,28.1,-55.0,Nantucket,Massachusetts,,10124
330,AL071950,GEORGE,19500929.0,0.0,,TS,28.7,56.0,40.0,,,,,,,,,,,,,,1950,09,29,28.1,-56.0,Nantucket,Massachusetts,,10124
331,AL071950,GEORGE,19500929.0,600.0,,TS,28.9,57.2,40.0,,,,,,,,,,,,,,1950,09,29,28.1,-57.0,Nantucket,Massachusetts,,10124
332,AL071950,GEORGE,19500929.0,1200.0,,TS,29.0,58.5,40.0,,,,,,,,,,,,,,1950,09,29,29.0,-58.1,Nantucket,Massachusetts,,10124
333,AL071950,GEORGE,19500929.0,1800.0,,TS,29.1,59.6,40.0,,,,,,,,,,,,,,1950,09,29,29.0,-59.1,Nantucket,Massachusetts,,10124
